content_id,avg_used_time
3502,830365
3503,1848555
3504,2100141
3505,3991943
3506,2651572
3507,2873321
3508,2499321
3509,2464086
3510,1849374
3511,4396983
3512,1904137
3513,2335553
3514,3744486
3515,346059
3516,4906474
3517,2041866
3518,3562181
3519,342687
3520,341401
3521,1500583
3522,2989319
3523,4590160
3524,3397986
3525,4460152
3526,15138290
3527,8062319
3528,2797669
3529,2959508
3530,2954252
3531,477513
3532,565095
3533,49070
3534,2281174
3535,95714
3536,299075
3537,4255023
3538,1515801
3539,5311206
3540,4215573
3541,3468419
3542,6373033
3543,4032398
3544,3140058
3545,2587592
3546,7438568
3547,2054355
3548,3269448
3549,7088279
3550,10993089
3551,12094031
3552,24682019
3553,17226511
3554,149298701
3555,701343
3556,2566157
3557,56439
3558,30385431
3559,6072924
3560,11594231
3561,20729796
3562,17912215
3563,22746682
3564,60870516
3565,6452713
3566,2153424
3567,7938498
3568,12788241
3569,6521139
3570,5005085
3571,20301637
3572,2670876
3573,71907684
3574,18675316
3575,33890179
3576,3136316
3577,12232467
3578,129128
3579,10465000
3580,11103690
3581,20179044
3582,28215578
3583,2874180
3584,14506639
3585,11177144
3586,5009470
3587,10265927
3588,19670669
3589,23399055
3590,12610948
3591,7565032
3592,17357818
3593,53194126
3594,48660272
3595,12877720
3596,51096203
3597,4783918
3598,19054706
3599,24089519
3600,10043927
3601,15538346
3602,18382650
3603,31268002
3604,5651419
3605,27169386
3606,59504581
3607,5904503
3608,38597652
3609,35130415
3610,23398131
3611,13575851
3612,7260857
3613,15181332
3614,7468187
3615,14402684
3616,15875348
3617,6135368
3618,25498808
3619,15452291
3620,42951128
3621,39218536
3622,31644178
3623,9483568
3624,41680987
3625,8079025
3626,30092570
3627,17799645
3628,34153795
3629,23357840
3630,11388704
3631,33128642
3632,37967798
3633,38224874
3634,15067133
3635,28171108
3636,30920372
3637,35406330
3638,44758854
3639,18515650
3640,7339326
3641,21576067
3642,26494305
3643,18296229
3644,33787797
3645,40871661
3646,12558012
3647,11499147
3648,57180556
3649,17188539
3650,4557140
3651,10518642
3652,37940813
3653,2626642
3654,5830586
3655,6775287
3656,17254071
3657,14857635
3658,31142384
3659,16018496
3660,5247674
3661,25190161
3662,5526460
3663,5665501
3664,17809158
3665,38188590
3666,12803583
3667,168121
3668,44274075
3669,55767233
3670,1265012
3671,8836172
3672,28384431
3673,31136986
3674,33677447
3675,23184464
3676,2482128
3677,19415515
3678,13272877
3679,21638074
3680,38702209
3681,50036278
3682,32146133
3683,30028273
3684,3249671
3685,18644476
3686,3742398
3687,20470312
3688,34590739
3689,40227962
3690,883071
3691,18255274
3692,10957016
3693,58517206
3694,27488684
3695,20180617
3696,21654832
3697,34138842
3698,27998956
3699,29636593
3700,18649057
3701,5086462
3702,45058937
3703,14200730
3704,37946550
3705,26083311
3706,27413518
3707,54823468
3708,10640176
3709,45283660
3710,32943431
3711,44478471
3712,28285210
3713,14949102
3714,26628938
3715,23479278
3716,21534785
3717,48707776
3718,37832612
3719,20264317
3720,17043091
3721,15669211
3722,63060134
3723,20895127
3724,13598269
3725,38623222
3726,18838677
3727,19659832
3728,10298439
3729,80406652
3730,20618299
3731,35681200
3732,48411949
3733,35741126
3734,27133377
3735,20214167
3736,15219013
3737,44526691
3738,27825180
3739,16698095
3740,27331070
3741,31070493
3742,20025949
3743,17919674
3744,24378057
3745,18802041
3746,30444143
3747,34518156
3748,8730831
3749,12499991
3750,25341902
3751,31463551
3752,3136706
3753,28161433
3754,31250704
3755,40899870
3756,65931836
3757,28582803
3758,12079799
3759,15320440
3760,14131801
3761,35780200
3762,22349316
3763,4506278
3764,33872593
3765,20563646
3766,31291080
3767,14625818
3768,24703512
3769,35985777
3770,5716081
3771,48699776
3772,21638106
3773,8962298
3774,12290032
3775,17701727
3776,15570117
3777,15958129
3778,72589752
3779,25587714
3780,35820990
3781,17124788
3782,11451586
3783,15825140
3784,14280522
3785,25389575
3786,9029116
3787,12809930
3788,17200115
3789,19077139
3790,28004814
3791,23171635
3792,19002985
3793,5348801
3794,18779422
3795,21648118
3796,50744030
3797,15394309
3798,7594580
3799,19099724
3800,12620898
3801,26693111
3802,8211023
3803,9018688
3804,8667554
3805,15351346
3806,20330359
3807,9465438
3808,15003123
3809,14303329
3810,3993382
3811,11968198
3812,12882530
3813,13042345
3814,17266612
3815,6884076
3816,257478
3817,4532650
3818,4651267
3819,12211502
3820,11504647
3821,21864915
3822,27510856
3823,7447530
3824,50455674
3825,7496319
3826,68089028
3827,9120389
3828,10556814
3829,8489746
3830,36270933
3831,5476915
3832,7110078
3833,6699516
3834,12473003
3835,17383641
3836,14851421
3837,7938126
3838,9603073
3839,15464891
3840,14962772
3841,14591369
3842,20318985
3843,26008345
3844,42022418
3845,13443914
3846,33571490
3847,21003442
3848,37572733
3849,32774976
3850,19240511
3851,27150374
3852,30634656
3853,11210781
3854,19571902
3855,26707783
3856,4036190
3857,25294169
3858,40389088
3859,14680384
3860,33574822
3861,26099718
3862,25414386
3863,3047519
3864,29561897
3865,16718510
3866,46398591
3867,8329832
3868,22984778
3869,50568172
3870,16613957
3871,63067749
3872,34314647
3873,49106213
3874,37003545
3875,15027080
3876,22524998
3877,30837953
3878,42822113
3879,17399636
3880,7301717
3881,8729548
3882,28161138
3883,13854623
3884,9437893
3885,33186449
3886,32286157
3887,9122303
3888,58349945
3889,14810413
3890,67546037
3891,15003268
3892,17651650
3893,6844070
3894,13630298
3895,26865751
3896,29182893
3897,6137135
3898,36747026
3899,10361245
3900,15440824
3901,8546778
3902,7418825
3903,20213897
3904,29361886
3905,7767557
3906,6291869
3907,28737337
3908,16471174
3909,13712533
3910,25851051
3911,28160854
3912,7895684
3913,39328947
3914,10343775
3915,38836242
3916,5314022
3917,13464627
3918,14027334
3919,15067441
3920,34165398
3921,32784843
3922,10810463
3923,19817508
3924,27228259
3925,23149693
3926,26892470
3927,29399202
3928,27358351
3929,44844768
3930,11738104
3931,13562265
3932,11988836
3933,29611934
3934,25511990
3935,16735106
3936,29509110
3937,20987069
3938,37633057
3939,37963742
3940,32416974
3941,36911045
3942,7462747
3943,29369281
3944,20029764
3945,25401396
3946,50621125
3947,4202380
3948,4758835
3949,19624649
3950,20951205
3951,14545987
3952,10107181
3953,6193539
3954,49947368
3955,23724406
3956,28941950
3957,6656958
3958,26768010
3959,41890542
3960,25674889
3961,23031770
3962,10450531
3963,47946761
3964,16828036
3965,18496137
3966,36105677
3967,15424523
3968,11267374
3969,23089618
3970,29776754
3971,47068026
3972,30847139
3973,27328476
3974,38538130
3975,28177584
3976,13752451
3977,33933986
3978,26458914
3979,21383833
3980,25610406
3981,21951716
3982,31073730
3983,27077572
3984,31606669
3985,26232529
3986,9314267
3987,5773764
3988,16236275
3989,16044767
3990,18613843
3991,11172789
3992,40765143
3993,31971227
3994,15224427
3995,37376667
3996,6830355
3997,14727447
3998,24024972
3999,27388773
4000,34110729
4001,36316764
4002,27450958
4003,24936187
4004,33575217
4005,17552137
4006,3143986
4007,5658068
4008,10158018
4009,9124914
4010,28052913
4011,8205581
4012,14338723
4013,10092875
4014,7236143
4015,12667031
4016,6341542
4017,18817894
4018,21423089
4019,35318809
4020,17772509
4021,26048992
4022,17420417
4023,11511250
4024,36364461
4025,22320973
4026,20054710
4027,34506193
4028,36086247
4029,30375642
4030,22103491
4031,18990069
4032,16438785
4033,24374634
4034,2750602
4035,1609838
4036,27010550
4037,18058874
4038,11926591
4039,38208788
4040,21259673
4041,5661440
4042,36898918
4043,23006890
4044,20407248
4045,16194248
4046,12313982
4047,49213828
4048,27812240
4049,19172723
4050,16904288
4051,11404065
4052,936259
4053,8068231
4054,39169558
4055,46017171
4056,39930129
4057,21763167
4058,35967366
4059,22125181
4060,50429776
4061,16695503
4062,18020054
4063,17653683
4064,18736296
4065,15746216
4066,13580839
4067,25394067
4068,9509933
4069,32730697
4070,9996484
4071,32488917
4072,16891922
4073,6896107
4074,22225802
4075,32532348
4076,21080261
4077,34063198
4078,14479111
4079,9998842
4080,28708778
4081,21477386
4082,21973746
4083,20624460
4084,8668348
4085,30424362
4086,48505250
4087,6655906
4088,6856119
4089,37294839
4090,26733572
4091,5071349
4092,26009013
4093,8995195
4094,14891159
4095,35664441
4096,34945761
4097,11800267
4098,15563273
4099,31432935
4100,46044101
4101,35759908
4102,15994809
4103,26048128
4104,16993555
4105,30585853
4106,12485852
4107,11216643
4108,23008778
4109,45338402
4110,46665920
4111,45888530
4112,40850196
4113,15581459
4114,22865505
4115,11441556
4116,19659023
4117,11693646
4118,33826864
4119,13105709
4120,7274153
4121,20764366
4122,9523000
4123,21679598
4124,21136542
4125,3428160
4126,9244365
4127,30268732
4128,14642783
4129,29454642
4130,24747012
4131,40270605
4132,27657844
4133,42511518
4134,27879745
4135,8604890
4136,30096572
4137,13029082
4138,50928256
4139,20766426
4140,28048371
4141,32759440
4142,28983982
4143,24680990
4144,26994353
4145,8093301
4146,16110960
4147,25508153
4148,18515298
4149,7093308
4150,28769328
4151,7255643
4152,26243345
4153,14008377
4154,16633068
4155,35815435
4156,19781906
4157,21928248
4158,20837505
4159,36885546
4160,4650387
4161,17173743
4162,24098657
4163,18542795
4164,23285143
4165,1103491
4166,10793421
4167,16666728
4168,41563650
4169,56776067
4170,55446306
4171,20094628
4172,24711204
4173,19216952
4174,30449737
4175,28655709
4176,15265467
4177,18456535
4178,10192376
4179,9525475
4180,49270376
4181,23041062
4182,39716492
4183,3008698
4184,6615770
4185,6197041
4186,18939078
4187,6206448
4188,20759832
4189,40540185
4190,12085553
4191,46222490
4192,12204418
4193,24333175
4194,27553682
4195,16607628
4196,18577653
4197,16199627
4198,9235324
4199,23732759
4200,30464776
4201,4327611
4202,24874703
4203,12362026
4204,33526680
4205,15856812
4206,6827781
4207,22985127
4208,11290547
4209,6962759
4210,12134409
4211,28294325
4212,25899450
4213,39906344
4214,14575494
4215,30174273
4216,24237456
4217,30655105
4218,8007458
4219,3797279
4220,29993773
4221,6580579
4222,27485641
4223,31629328
4224,31043956
4225,37210616
4226,32485861
4227,12883482
4228,27343923
4229,16419884
4230,6902664
4231,4282076
4232,25073711
4233,12938264
4234,22931911
4235,13599353
4236,25882938
4237,35641691
4238,28221188
4239,7680644
4240,33507040
4241,15875103
4242,3126178
4243,18526819
4244,16495510
4245,6074154
4246,7043956
4247,21167180
4248,8354536
4249,18403032
4250,15014972
4251,34956039
4252,18165866
4253,41847369
4254,19192754
4255,26615288
4256,34422332
4257,17380742
4258,21647972
4259,24113524
4260,23706871
4261,39796808
4262,10008789
4263,26244118
4264,19784833
4265,12125262
4266,14476702
4267,11727893
4268,48376032
4269,44199953
4270,11315145
4271,24348749
4272,20240492
4273,18513360
4274,36422302
4275,396104
4276,21458487
4277,37902788
4278,14967539
4279,17491602
4280,55500029
4281,41554257
4282,13982959
4283,29786485
4284,23959172
4285,23991859
4286,6087541
4287,27354880
4288,7239651
4289,20236423
4290,6755168
4291,16960202
4292,23552599
4293,26405310
4294,7055056
4295,38887366
4296,28573988
4297,30052143
4298,43109702
4299,25496383
4300,16045321
4301,15661302
4302,47352728
4303,20501289
4304,15303412
4305,13997487
4306,19274561
4307,19717017
4308,52251716
4309,30531000
4310,43356863
4311,85548269
4312,16071296
4313,33862023
4314,14281869
4315,14618292
4316,2353155
4317,29216215
4318,17156563
4319,11281006
4320,11705487
4321,20538452
4322,15664242
4323,61183585
4324,68116140
4325,25351380
4326,21973818
4327,13799876
4328,27999095
4329,3005985
4330,20746125
4331,28782885
4332,25316631
4333,11791952
4334,19545289
4335,58357923
4336,4372552
4337,9624939
4338,43533892
4339,26998040
4340,38878066
4341,19089210
4342,31969882
4343,29643085
4344,14202369
4345,48055825
4346,11384502
4347,42956256
4348,25947568
4349,12877437
4350,18855651
4351,883273
4352,14971210
4353,13708906
4354,17362773
4355,17367659
4356,53113808
4357,14562716
4358,31836131
4359,36277868
4360,11013784
4361,2584808
4362,19550710
4363,21229852
4364,15719631
4365,9591516
4366,16886194
4367,24985192
4368,27881212
4369,24706475
4370,18162133
4371,13945367
4372,15641264
4373,30681585
4374,26256100
4375,22113446
4376,38877767
4377,28962179
4378,15549102
4379,3935304
4380,27485068
4381,36810004
4382,20267324
4383,19943915
4384,27953533
4385,20904048
4386,29329731
4387,8684789
4388,16487067
4389,4219686
4390,11165087
4391,13602521
4392,7887353
4393,1383154
4394,15374559
4395,7057989
4396,14952420
4397,3745094
4398,29247922
4399,9622054
4400,25884529
4401,2035356
4402,20977390
4403,23278025
4404,83765279
4405,35817067
4406,30199739
4407,65300875
4408,50062303
4409,21072913
4410,33286652
4411,30657784
4412,52531524
4413,28991642
4414,47399508
4415,54889447
4416,40268667
4417,17177237
4418,21549379
4419,28916897
4420,27461119
4421,22036547
4422,19486658
4423,19643039
4424,10763054
4425,21018089
4426,47115161
4427,26141766
4428,27254439
4429,48434341
4430,22331492
4431,15378753
4432,33041196
4433,25334026
4434,23984861
4435,39990684
4436,15207798
4437,13092978
4438,5749718
4439,15740735
4440,3842562
4441,5200718
4442,22787355
4443,18413638
4444,32346234
4445,42752476
4446,32739014
4447,32384007
4448,20196596
4449,16886539
4450,19176142
4451,22229545
4452,43742800
4453,29915025
4454,21423209
4455,24687352
4456,22663504
4457,23726114
4458,30169078
4459,7884949
4460,6096711
4461,27631072
4462,24761819
4463,35764135
4464,35103811
4465,17266218
4466,27269924
4467,24384880
4468,6857581
4469,9636545
4470,41659979
4471,6882468
4472,29034905
4473,55379691
4474,30476145
4475,19967961
4476,33598558
4477,57113979
4478,21524694
4479,14375956
4480,27040108
4481,28802624
4482,25521601
4483,18823890
4484,17103112
4485,18094485
4486,9640687
4487,16300688
4488,38431239
4489,23884100
4490,53383730
4491,16421758
4492,13039342
4493,52670385
4494,29981556
4495,36052339
4496,29511500
4497,28638280
4498,31585011
4499,14789413
4500,32464629
4501,39315429
4502,40948310
4503,9340350
4504,13908764
4505,6291893
4506,23891188
4507,28537514
4508,9576212
4509,12760533
4510,28477857
4511,20394804
4512,31752892
4513,3699911
4514,44731246
4515,15241939
4516,24873706
4517,14955712
4518,37267364
4519,18326071
4520,22703724
4521,8922049
4522,23818590
4523,9164542
4524,9865773
4525,5664181
4526,3400282
4527,5456146
4528,20030139
4529,27673900
4530,34453313
4531,36990773
4532,26429675
4533,23599116
4534,55501683
4535,26073837
4536,3450637
4537,27466661
4538,52418625
4539,19893017
4540,18675547
4541,5269007
4542,22998679
4543,7899463
4544,12374090
4545,21472990
4546,26407604
4547,11429153
4548,22145471
4549,24642419
4550,11762885
4551,2960781
4552,34182849
4553,5635570
4554,12113197
4555,13034322
4556,63412796
4557,1244179
4558,32612979
4559,34662774
4560,46921040
4561,60256953
4562,17186995
4563,42781179
4564,8367645
4565,12058667
4566,26385871
4567,56937338
4568,23873870
4569,29784229
4570,13251684
4571,33605696
4572,25838219
4573,9865130
4574,8193192
4575,30673960
4576,53287709
4577,31914729
4578,8146498
4579,22112006
4580,19224583
4581,75012382
4582,59439653
4583,13819897
4584,37344107
4585,23446927
4586,9098603
4587,40507676
4588,8092873
4589,33328849
4590,8712659
4591,59975452
4592,17031923
4593,16772072
4594,19822280
4595,10857324
4596,33366726
4597,19479433
4598,38090565
4599,14281732
4600,22628941
4601,45206530
4602,14956899
4603,32577634
4604,23298712
4605,14490229
4606,16393418
4607,28003404
4608,16339962
4609,26268370
4610,13704619
4611,75002252
4612,16941542
4613,21598944
4614,25741329
4615,12274163
4616,80579706
4617,25960577
4618,33586
4619,7542020
4620,21654882
4621,22064793
4622,18297945
4623,11385940
4624,8214251
4625,34998105
4626,42241667
4627,10597749
4628,7941192
4629,2224776
4630,9752054
4631,6557968
4632,41401
4633,11731043
4634,48040680
4635,11425574
4636,22368344
4637,19528305
4638,20615750
4639,19197397
4640,8320030
4641,5132659
4642,24660589
4643,13006008
4644,21037565
4645,12981782
4646,39881901
4647,11766137
4648,2322603
4649,15204351
4650,47368187
4651,30980844
4652,434983
4653,6753232
4654,14045260
4655,616784
4656,106379
4657,27003845
4658,1519876
4659,16091016
4660,17101775
4661,21313337
4662,2440416
4663,623674
4664,44939236
4665,5559510
4666,69873236
4667,42228184
4668,64373175
4669,36649756
4670,27350828
4671,13098491
4672,19440872
4673,15977723
4674,27958166
4675,43540946
4676,22126140
4677,23874269
4678,23010342
4679,21554135
4680,24606193
4681,27716700
4682,51162541
4683,52347631
4684,42696415
4685,32110357
4686,7477673
4687,16331929
4688,27276164
4689,38146830
4690,24805645
4691,23351503
4692,24117981
4693,13408941
4694,11549226
4695,35846595
4696,4868309
4697,14251837
4698,66504885
4699,9518601
4700,57912913
4701,20902466
4702,20925707
4703,23645998
4704,33002219
4705,63835649
4706,8666637
4707,11298702
4708,11587499
4709,20932004
4710,37208844
4711,26465176
4712,49081561
4713,12962566
4714,41793268
4715,27504460
4716,22636687
4717,13265818
4718,45122481
4719,11108179
4720,26144798
4721,57389964
4722,13728416
4723,9934975
4724,30764000
4725,43786932
4726,35015884
4727,25440656
4728,13051893
4729,14198278
4730,1904001
4731,14992619
4732,28550970
4733,53797439
4734,31310214
4735,24298150
4736,11298729
4737,10649721
4738,4601472
4739,16572550
4740,25015651
4741,5641098
4742,32217294
4743,22147897
4744,52303646
4745,10352534
4746,26545405
4747,6770177
4748,6075794
4749,21118354
4750,8295530
4751,8527305
4752,2329359
4753,9557413
4754,26735474
4755,53128572
4756,14990669
4757,43989210
4758,23086266
4759,8067813
4760,7706739
4761,18412995
4762,39393659
4763,13547690
4764,4727776
4765,31163158
4766,28779209
4767,8932656
4768,31521126
4769,23525691
4770,9248159
4771,17025198
4772,12505538
4773,38719526
4774,17199320
4775,31788387
4776,21901867
4777,18240696
4778,28952770
4779,23112771
4780,18582738
4781,25771401
4782,22117574
4783,16243873
4784,38090365
4785,27402010
4786,6412667
4787,22242311
4788,29865108
4789,12418200
4790,55762916
4791,53514222
4792,21730230
4793,16445350
4794,16608742
4795,16632367
4796,20368717
4797,8431031
4798,17716098
4799,15900926
4800,42644028
4801,14324040
4802,11988192
4803,64730221
4804,9342016
4805,11642899
4806,14377771
4807,20529697
4808,10317497
4809,85578984
4810,15223938
4811,8732889
4812,43198237
4813,13150388
4814,20023428
4815,7707060
4816,10892885
4817,43760022
4818,19236187
4819,24961941
4820,29465997
4821,17907428
4822,39414602
4823,32046843
4824,13610243
4825,22064572
4826,17311528
4827,12139456
4828,9730329
4829,21690744
4830,17854134
4831,31409785
4832,4775403
4833,4729653
4834,21224896
4835,120220196
4836,27924916
4837,11982372
4838,27655916
4839,29232112
4840,16234814
4841,16567460
4842,34010559
4843,39637478
4844,19473111
4845,25147424
4846,23146323
4847,21520507
4848,16394163
4849,25513519
4850,9961368
4851,16320970
4852,14895709
4853,7747801
4854,21890879
4855,32973834
4856,28208336
4857,15720086
4858,42528904
4859,31477369
4860,18335993
4861,14021742
4862,3415293
4863,29345771
4864,23706569
4865,66377687
4866,10549555
4867,41146950
4868,13268169
4869,54796
4870,40223485
4871,6723754
4872,81916236
4873,33390359
4874,8317419
4875,7263696
4876,28635514
4877,35168300
4878,6124143
4879,130554
4880,30667217
4881,24846441
4882,22490521
4883,9785230
4884,7098540
4885,67474024
4886,9712495
4887,29147247
4888,6458735
4889,30169776
4890,14459951
4891,3979715
4892,10408083
4893,16498105
4894,2095757
4895,21734184
4896,11812923
4897,8489798
4898,31262666
4899,18069624
4900,27245721
4901,5297878
4902,16857224
4903,38649194
4904,8860723
4905,13780423
4906,24381606
4907,33005787
4908,4527905
4909,12003747
4910,11503986
4911,33180310
4912,4696024
4913,4309976
4914,24713117
4915,26708317
4916,8548767
4917,20515443
4918,9588040
4919,42090778
4920,9371506
4921,4437549
4922,11022634
4923,7163031
4924,5252578
4925,6019644
4926,6311796
4927,2409246
4928,4134552
4929,3387571
4930,19289661
4931,9116278
4932,38870161
4933,9856137
4934,6414818
4935,6142017
4936,5736202
4937,40748575
4938,8204728
4939,67477767
4940,9424323
4941,11979775
4942,325586
4943,8924279
4944,38073335
4945,12562847
4946,25430763
4947,5779120
4948,19115674
4949,18430999
4950,33655823
4951,6639742
4952,8865751
4953,9671535
4954,17823935
4955,9950194
4956,10612700
4957,8504645
4958,17994951
4959,21745255
4960,14226108
4961,15279080
4962,66953776
4963,7449496
4964,14038499
4965,10034299
4966,9587478
4967,1231666
4968,9411029
4969,15123068
4970,3009501
4971,42862789
4972,17543176
4973,16194681
4974,13681689
4975,25055383
4976,30664017
4977,8164554
4978,25801341
4979,35425387
4980,47859190
4981,57213987
4982,28498118
4983,37372449
4984,31061183
4985,30280566
4986,61382346
4987,19615696
4988,35318933
4989,57595418
4990,7564415
4991,10168092
4992,23316636
4993,25802853
4994,29566705
4995,27380938
4996,28412491
4997,26465367
4998,12569589
4999,39615578
5000,14817192
5001,23119770
5002,53937432
5003,28905413
5004,33561488
5005,14487966
5006,28015245
5007,36402182
5008,27376037
5009,29256294
5010,36984166
5011,7615537
5012,11915422
5013,12280234
5014,39240556
5015,25646773
5016,16696106
5017,22969927
5018,18330992
5019,23677866
5020,54076143
5021,69183698
5022,11223929
5023,15040992
5024,23707493
5025,11326839
5026,20480898
5027,36741304
5028,18750063
5029,31089256
5030,30783604
5031,15325689
5032,33350491
5033,14119518
5034,14282927
5035,9152561
5036,2678302
5037,30493859
5038,29664352
5039,23130616
5040,22264506
5041,238091501
5042,3592088
5043,12942395
5044,17092642
5045,23984864
5046,28809926
5047,19977197
5048,9110696
5049,48002965
5050,38506602
5051,14747829
5052,12621353
5053,23920097
5054,9647340
5055,12941268
5056,6168498
5057,7370362
5058,54348657
5059,11119612
5060,44706487
5061,11619025
5062,6831880
5063,17610742
5064,22363590
5065,10290251
5066,2642749
5067,9056330
5068,18886125
5069,8347568
5070,7464993
5071,3328699
5072,13080848
5073,2983884
5074,9171625
5075,45613934
5076,12132584
5077,16803341
5078,22304230
5079,986281
5080,127775384
5081,10907208
5082,10268139
5083,8763185
5084,51665506
5085,37072300
5086,68171010
5087,43137817
5088,5286317
5089,32275866
5090,14543201
5091,20005580
5092,12186288
5093,23972710
5094,46996198
5095,38319365
5096,20893622
5097,15483347
5098,15818429
5099,11443022
5100,36481719
5101,15056986
5102,7540130
5103,74436741
5104,14100605
5105,14068359
5106,28518250
5107,8348629
5108,46547906
5109,11879006
5110,8312564
5111,11753798
5112,12031354
5113,7817516
5114,9651739
5115,49386860
5116,10740088
5117,26693464
5118,18305594
5119,33621682
5120,53355074
5121,17437742
5122,8128668
5123,5709351
5124,3109869
5125,8730189
5126,19146074
5127,30500227
5128,13814227
5129,9477139
5130,21654890
5131,6407068
5132,2072533
5133,761364
5134,34174434
5135,4823052
5136,12376287
5137,6452131
5138,32954663
5139,47552749
5140,20685246
5141,37313329
5142,47516883
5143,29403103
5144,7831920
5145,5909780
5146,6602097
5147,8923628
5148,6256845
5149,15965084
5150,8915745
5151,13106659
5152,9718411
5153,28656128
5154,26355735
5155,33812023
5156,12755761
5157,24978498
5158,27674321
5159,16217059
5160,25634677
5161,17769776
5162,43784345
5163,14559276
5164,22066575
5165,25930494
5166,28716546
5167,11042577
5168,32588838
5169,28946205
5170,11441667
5171,30390424
5172,21453754
5173,27704903
5174,16150410
5175,19500021
5176,21842412
5177,34315245
5178,18691224
5179,90366512
5180,21956568
5181,14723010
5182,17467646
5183,23878211
5184,20221244
5185,20362871
5186,25612833
5187,7325838
5188,27315592
5189,30660681
5190,17829526
5191,29124192
5192,29660254
5193,14925121
5194,19852897
5195,17064094
5196,7891161
5197,28338143
5198,10289159
5199,23876564
5200,18027468
5201,20620927
5202,21046625
5203,15873469
5204,12933933
5205,17219612
5206,12091684
5207,20604342
5208,18565289
5209,21441927
5210,17583971
5211,102322698
5212,25022668
5213,24970007
5214,28941702
5215,21162415
5216,22749141
5217,17859239
5218,34447184
5219,21278397
5220,30586765
5221,39159665
5222,14170856
5223,27722610
5224,18843528
5225,25277618
5226,20445245
5227,9153754
5228,7540453
5229,18367926
5230,20420795
5231,17470458
5232,34921818
5233,11519714
5234,19699624
5235,17876376
5236,16511876
5237,18594623
5238,18056385
5239,8458913
5240,18266040
5241,12708231
5242,24321791
5243,30625227
5244,29146888
5245,36502262
5246,42765124
5247,42533361
5248,25948199
5249,34549663
5250,23144907
5251,53163186
5252,30082045
5253,43331221
5254,21865944
5255,41845786
5256,27637208
5257,42571873
5258,15955850
5259,34705586
5260,26716379
5261,21824683
5262,24953566
5263,47519130
5264,30923353
5265,21560465
5266,22121875
5267,22548397
5268,43891568
5269,6777023
5270,23831594
5271,30046326
5272,14870266
5273,17264527
5274,38555093
5275,53559769
5276,42298619
5277,35263836
5278,36466487
5279,43845956
5280,38502994
5281,20207426
5282,31576186
5283,16193653
5284,35860113
5285,17976196
5286,34829004
5287,23124663
5288,12006199
5289,17141790
5290,18068752
5291,23305575
5292,43811719
5293,18855174
5294,12318309
5295,18015543
5296,14141213
5297,49653066
5298,37775570
5299,6098626
5300,11137723
5301,10146660
5302,13527900
5303,38419890
5304,29546049
5305,20667162
5306,24041377
5307,29060766
5308,36535792
5309,11880396
5310,16067125
5311,25632927
5312,29257211
5313,43302936
5314,9963242
5315,15136734
5316,8499270
5317,88567450
5318,13788808
5319,8931332
5320,20905405
5321,22307465
5322,40720166
5323,44020522
5324,43543747
5325,39582867
5326,29596343
5327,30707474
5328,42842377
5329,32229002
5330,30301604
5331,29770466
5332,20268225
5333,8713929
5334,30400378
5335,27697139
5336,24888363
5337,14407526
5338,5392392
5339,26683043
5340,36231884
5341,31240731
5342,27078629
5343,26277130
5344,9544839
5345,17440377
5346,17825650
5347,38515146
5348,25295424
5349,21191598
5350,35595305
5351,18587419
5352,9322436
5353,7227693
5354,10874254
5355,10474951
5356,20700337
5357,46140768
5358,20986790
5359,12092283
5360,23324713
5361,18025548
5362,12159491
5363,14066506
5364,2414665
5365,25551937
5366,19699850
5367,26628966
5368,29327971
5369,29487567
5370,9397475
5371,26845144
5372,36124641
5373,1369805
5374,39169057
5375,19150576
5376,17470241
5377,3516715
5378,19755787
5379,1989082
5380,11185116
5381,36319422
5382,27417588
5383,23469747
5384,7994824
5385,22655084
5386,21408625
5387,16162845
5388,23156977
5389,11864864
5390,15239344
5391,15220087
5392,15612549
5393,43977073
5394,14899036
5395,12000367
5396,1160344
5397,24551833
5398,10081803
5399,19550606
5400,20107055
5401,37374018
5402,21310007
5403,73662455
5404,7925578
5405,25283490
5406,13357073
5407,31504754
5408,16700765
5409,36881745
5410,23189591
5411,18865537
5412,20975760
5413,13393068
5414,29628398
5415,27360737
5416,19260252
5417,27779526
5418,31324021
5419,25942964
5420,13825384
5421,26057842
5422,33265414
5423,34067266
5424,21451636
5425,41554419
5426,33339082
5427,20277645
5428,14939098
5429,14207110
5430,21096822
5431,24179376
5432,12656207
5433,29001557
5434,25731475
5435,31710190
5436,41385727
5437,32410911
5438,14840372
5439,34436871
5440,11507808
5441,22342631
5442,22064384
5443,21492562
5444,18033233
5445,10346135
5446,21609748
5447,17308790
5448,23713421
5449,24695434
5450,28391015
5451,63574403
5452,4830362
5453,30130015
5454,38733304
5455,14020175
5456,24308401
5457,30811475
5458,58030606
5459,20488106
5460,29198907
5461,13720576
5462,15196750
5463,4033256
5464,44417595
5465,16335958
5466,40116100
5467,48669201
5468,2281465
5469,15577861
5470,5994373
5471,20849720
5472,40682004
5473,26253462
5474,8983373
5475,1551705
5476,35202372
5477,22143261
5478,12606214
5479,34063543
5480,963569
5481,24943497
5482,26620657
5483,13177708
5484,23220781
5485,13639041
5486,17244709
5487,25385638
5488,17992705
5489,27000397
5490,9277263
5491,10983768
5492,12919364
5493,22448007
5494,30941941
5495,22812665
5496,5969329
5497,17714742
5498,20854672
5499,28240524
5500,53242175
5501,27024447
5502,32056389
5503,6787175
